Value
"(0.16200173480592917, 0.06624715528684894, 0.06435443798223155, 0.002771034931426209)"
"(0.19566730412496236, 0.10624029992874398, 0.07048249694327065, 0.00048053725794655437)"
"(0.1572668866068706, 0.07861976145906426, 0.061789649261578775, 0.0029491881981426552)"
"(0.13758954565395998, 0.08174457982376541, 0.06301936613206949, 0.003997627632077856)"
"(0.1823454616159444, 0.12304303315617764, 0.06561580592731847, 0.00023076960132779965)"
"(0.15695734056625538, 0.06333769345576303, 0.06425876604328165, 0.0008502294343113643)"
"(0.20161759776648344, 0.09135524753113752, 0.07417661193988515, 0.0024060421084107055)"
"(0.20352935078824505, 0.07788167170156755, 0.07155079009194978, 0.00110132774946592)"
"(0.1830466374779212, 0.058747474518988804, 0.07120745149967633, 0.0009053829139819328)"
"(0.1924032988341937, 0.09222803964529497, 0.07385324715825344, 0.0007185623960289092)"
"(0.2153231079137095, 0.07983470590528921, 0.06997982475269032, 0.0022922040703112594)"
"(0.15576941346521525, 0.09600668953167624, 0.06017996490293385, 0.002579397969868364)"
"(0.16835125892261021, 0.08549006089703248, 0.06969054147048472, 0.0013189102514562382)"
"(0.13010729877100594, 0.10920991255509484, 0.06842589667731112, 0.001246856077203799)"
"(0.15621801629709253, 0.06667810556233066, 0.06198488488182109, 0.003086879723429045)"
"(0.13622581786850835, 0.09631559915360305, 0.06593185330837599, 0.004280578360409485)"
"(0.18899760744624677, 0.0750906492816983, 0.07469325620323782, 0.0017385378379002467)"
"(0.1626418660879548, 0.09239260636678215, 0.06955894343997135, 0.001510119130344067)"
"(0.1677331748965591, 0.09615502047232032, 0.06328853192206929, 0.0009104242234523009)"
"(0.210950107106978, 0.0686482846936893, 0.06799403753374345, 0.001913936603992467)"
"(0.1775769845114235, 0.06282948417053344, 0.07480896739215351, 0.0029196651073049524)"
"(0.19365575014265674, 0.11177414137876947, 0.06812876755550817, 0.001732565238723856)"
"(0.16452594450263044, 0.09318056305444879, 0.0748930639547612, 0.000855676400960403)"
"(0.1863139724436934, 0.10484702102605638, 0.06658619152385074, 0.0034803243463146036)"
"(0.1456050638734347, 0.11030757543411951, 0.06507717915666507, 0.0007919290528760996)"
"(0.1537395689465345, 0.11377317810755852, 0.06658212659934072, 0.002169357805273776)"
"(0.15062122683042845, 0.1092982875670314, 0.06358374957564414, 0.001767764819732555)"
"(0.16305930170899252, 0.11462590430575262, 0.06957385266408261, 0.0033482660432022976)"
"(0.16589573971870392, 0.1219896983537041, 0.06518546876606268, 0.002294724479751288)"
"(0.21533678399074463, 0.06690680592630967, 0.06990457517389886, 0.0013412570628284467)"
"(0.15098648409461957, 0.09325204592162448, 0.07062838293777875, 0.003629532660491372)"
"(0.17673685016157958, 0.1288401111093371, 0.06808444889130891, 0.0016069215661776532)"
"(0.1678401238994743, 0.06872698807150848, 0.06416960417330125, 0.0033846911684111067)"
"(0.1808902972880817, 0.07009004902464068, 0.07038359521321828, 0.0022159679135253735)"
"(0.13081006222985597, 0.10701068454974864, 0.06434706930827186, 0.002130385134414569)"
"(0.18043701849039379, 0.10870696280167355, 0.06838379119795975, 0.002832495630799175)"
"(0.173200544019793, 0.10763253415474144, 0.06506852633061216, -0.00020970954215558581)"
"(0.1546089336070219, 0.1137759713216156, 0.06450462134418836, 0.0036171507315155846)"
"(0.14500194635066685, 0.0862062914538255, 0.061203558017824074, 0.0015255056579513765)"
